Steps,FloorsNum,PeopleNum,Brain,Max people on floor,liftNum
239999,69,795,lift.main.ImprovedBrain2,20,9
401972,109,715,lift.main.ImprovedBrain2,15,7
207764,21,1230,lift.main.ImprovedBrain2,73,9
1895122,155,1150,lift.main.ImprovedBrain2,16,5
1048343,147,930,lift.main.ImprovedBrain2,14,6
6658,81,70,lift.main.ImprovedBrain2,3,7
199255,103,570,lift.main.ImprovedBrain2,12,8
211071,149,185,lift.main.ImprovedBrain2,4,1
321862,115,750,lift.main.ImprovedBrain2,16,10
2330067,109,960,lift.main.ImprovedBrain2,19,2
836523,127,1105,lift.main.ImprovedBrain2,17,9
3220,97,40,lift.main.ImprovedBrain2,3,6
81748,163,340,lift.main.ImprovedBrain2,6,12
2117019,61,1170,lift.main.ImprovedBrain2,31,2
132572,103,235,lift.main.ImprovedBrain2,6,2
293854,117,855,lift.main.ImprovedBrain2,13,14
169836,43,660,lift.main.ImprovedBrain2,22,6
219232,83,875,lift.main.ImprovedBrain2,20,14
11408,47,150,lift.main.ImprovedBrain2,8,5
11579,23,315,lift.main.ImprovedBrain2,27,12
905894,141,1150,lift.main.ImprovedBrain2,15,10
2639,13,155,lift.main.ImprovedBrain2,18,11
2240677,71,1145,lift.main.ImprovedBrain2,28,2
62448,121,165,lift.main.ImprovedBrain2,5,3
352264,161,500,lift.main.ImprovedBrain2,8,5
3129610,135,1195,lift.main.ImprovedBrain2,17,3
7880603,157,1115,lift.main.ImprovedBrain2,16,1
78690,63,555,lift.main.ImprovedBrain2,15,13
369150,87,715,lift.main.ImprovedBrain2,15,6
93968,71,460,lift.main.ImprovedBrain2,16,8
134197,45,265,lift.main.ImprovedBrain2,11,1
517856,33,625,lift.main.ImprovedBrain2,30,1
2481,85,30,lift.main.ImprovedBrain2,2,12
3756110,109,1230,lift.main.ImprovedBrain2,19,2
809075,59,1170,lift.main.ImprovedBrain2,29,5
278907,27,1290,lift.main.ImprovedBrain2,60,9
350751,125,800,lift.main.ImprovedBrain2,14,11
178008,9,700,lift.main.ImprovedBrain2,98,1
99143,23,815,lift.main.ImprovedBrain2,43,9
511164,155,525,lift.main.ImprovedBrain2,8,4
753819,153,950,lift.main.ImprovedBrain2,14,9
623827,167,730,lift.main.ImprovedBrain2,10,7
330654,113,900,lift.main.ImprovedBrain2,17,13
12742,11,375,lift.main.ImprovedBrain2,42,8
77754,65,365,lift.main.ImprovedBrain2,11,6
293330,41,1280,lift.main.ImprovedBrain2,43,12
46671,39,555,lift.main.ImprovedBrain2,23,14
119075,155,360,lift.main.ImprovedBrain2,8,9
33769,121,240,lift.main.ImprovedBrain2,6,12
270074,61,590,lift.main.ImprovedBrain2,16,4
145109,11,670,lift.main.ImprovedBrain2,74,2
950625,83,1090,lift.main.ImprovedBrain2,21,5
721008,25,840,lift.main.ImprovedBrain2,50,1
503718,147,715,lift.main.ImprovedBrain2,12,7
129426,115,315,lift.main.ImprovedBrain2,8,4
2777,105,30,lift.main.ImprovedBrain2,2,14
96371,91,515,lift.main.ImprovedBrain2,11,13
320444,75,655,lift.main.ImprovedBrain2,17,5
167068,99,450,lift.main.ImprovedBrain2,13,6
83441,157,330,lift.main.ImprovedBrain2,7,11
958749,65,1085,lift.main.ImprovedBrain2,32,4
46084,15,630,lift.main.ImprovedBrain2,62,8
1847473,163,970,lift.main.ImprovedBrain2,11,4
417194,111,1060,lift.main.ImprovedBrain2,18,14
80329,9,1125,lift.main.ImprovedBrain2,141,10
504457,117,595,lift.main.ImprovedBrain2,11,4
2959,21,120,lift.main.ImprovedBrain2,9,7
39985,163,125,lift.main.ImprovedBrain2,4,4
533805,97,755,lift.main.ImprovedBrain2,17,5
2904894,83,1205,lift.main.ImprovedBrain2,22,2
430285,127,900,lift.main.ImprovedBrain2,16,11
6688,17,170,lift.main.ImprovedBrain2,18,5
809792,127,1085,lift.main.ImprovedBrain2,16,9
228353,73,550,lift.main.ImprovedBrain2,17,5
442042,71,1185,lift.main.ImprovedBrain2,25,11
248789,77,700,lift.main.ImprovedBrain2,17,8
187380,153,380,lift.main.ImprovedBrain2,8,6
472080,93,560,lift.main.ImprovedBrain2,13,3
210319,159,605,lift.main.ImprovedBrain2,10,14
135345,89,485,lift.main.ImprovedBrain2,11,8
823519,57,910,lift.main.ImprovedBrain2,24,3
502661,17,855,lift.main.ImprovedBrain2,75,1
20913,41,310,lift.main.ImprovedBrain2,15,11
99472,79,530,lift.main.ImprovedBrain2,15,12
441448,143,975,lift.main.ImprovedBrain2,14,14
751643,99,1045,lift.main.ImprovedBrain2,18,7
1442499,165,1160,lift.main.ImprovedBrain2,14,7
699848,105,905,lift.main.ImprovedBrain2,15,6
41392,65,345,lift.main.ImprovedBrain2,10,10
272578,59,445,lift.main.ImprovedBrain2,16,2
1041279,151,1200,lift.main.ImprovedBrain2,17,10
218516,163,405,lift.main.ImprovedBrain2,8,6
556687,149,790,lift.main.ImprovedBrain2,12,8
1035554,47,1290,lift.main.ImprovedBrain2,38,4
554581,107,555,lift.main.ImprovedBrain2,13,3
207074,117,635,lift.main.ImprovedBrain2,11,11
133411,17,1175,lift.main.ImprovedBrain2,82,11
70589,101,325,lift.main.ImprovedBrain2,8,8
607125,163,965,lift.main.ImprovedBrain2,12,12
31046,45,200,lift.main.ImprovedBrain2,9,3
112184,23,770,lift.main.ImprovedBrain2,45,7
71920,25,610,lift.main.ImprovedBrain2,33,7
120750,133,510,lift.main.ImprovedBrain2,9,14
180252,25,1130,lift.main.ImprovedBrain2,65,10
28846,31,385,lift.main.ImprovedBrain2,21,9
106110,121,380,lift.main.ImprovedBrain2,8,8
775220,111,1190,lift.main.ImprovedBrain2,19,10
274982,129,435,lift.main.ImprovedBrain2,7,4
293974,63,865,lift.main.ImprovedBrain2,21,8
2932,33,85,lift.main.ImprovedBrain2,5,7
664537,97,1275,lift.main.ImprovedBrain2,23,11
233561,37,970,lift.main.ImprovedBrain2,37,8
26257,107,185,lift.main.ImprovedBrain2,6,8
475073,107,1055,lift.main.ImprovedBrain2,17,12
5700,73,75,lift.main.ImprovedBrain2,4,10
34967,97,220,lift.main.ImprovedBrain2,8,8
4415,65,65,lift.main.ImprovedBrain2,4,8
706923,161,995,lift.main.ImprovedBrain2,13,10
6184347,93,1280,lift.main.ImprovedBrain2,25,1
19043,157,110,lift.main.ImprovedBrain2,3,7
117450,61,715,lift.main.ImprovedBrain2,21,14
326369,165,580,lift.main.ImprovedBrain2,8,8
71263,71,480,lift.main.ImprovedBrain2,14,13
343385,75,945,lift.main.ImprovedBrain2,19,9
27049,155,175,lift.main.ImprovedBrain2,6,14
296625,91,555,lift.main.ImprovedBrain2,12,5
218782,63,680,lift.main.ImprovedBrain2,19,7
259682,99,605,lift.main.ImprovedBrain2,12,7
380139,15,1130,lift.main.ImprovedBrain2,95,3
1601,75,25,lift.main.ImprovedBrain2,2,6
243744,163,575,lift.main.ImprovedBrain2,8,11
96170,45,395,lift.main.ImprovedBrain2,16,4
261884,155,560,lift.main.ImprovedBrain2,8,9
319060,43,1285,lift.main.ImprovedBrain2,43,12
1307471,95,1070,lift.main.ImprovedBrain2,18,4
350765,117,945,lift.main.ImprovedBrain2,16,14
11245,133,70,lift.main.ImprovedBrain2,3,3
16935,133,120,lift.main.ImprovedBrain2,3,8
194591,133,460,lift.main.ImprovedBrain2,9,7
575386,161,815,lift.main.ImprovedBrain2,14,9
904436,75,1090,lift.main.ImprovedBrain2,22,5
611243,83,955,lift.main.ImprovedBrain2,20,6
27682,121,170,lift.main.ImprovedBrain2,6,7
3094836,137,1210,lift.main.ImprovedBrain2,15,3
6263426,155,1010,lift.main.ImprovedBrain2,12,1
321553,109,635,lift.main.ImprovedBrain2,16,7
55935,73,340,lift.main.ImprovedBrain2,10,8
109202,25,655,lift.main.ImprovedBrain2,33,6
2663,51,45,lift.main.ImprovedBrain2,3,13
49881,151,255,lift.main.ImprovedBrain2,8,11
107758,99,490,lift.main.ImprovedBrain2,12,11
16297,89,165,lift.main.ImprovedBrain2,6,8
32356,47,340,lift.main.ImprovedBrain2,12,9
93755,75,450,lift.main.ImprovedBrain2,15,8
22707,47,280,lift.main.ImprovedBrain2,11,9
277444,115,780,lift.main.ImprovedBrain2,12,12
99618,33,840,lift.main.ImprovedBrain2,39,13
46541,137,230,lift.main.ImprovedBrain2,6,8
4745,113,45,lift.main.ImprovedBrain2,3,6
317433,53,395,lift.main.ImprovedBrain2,16,1
977991,153,905,lift.main.ImprovedBrain2,12,6
174610,91,475,lift.main.ImprovedBrain2,11,6
200648,41,1015,lift.main.ImprovedBrain2,39,11
40903,133,130,lift.main.ImprovedBrain2,4,3
67253,37,435,lift.main.ImprovedBrain2,20,6
411174,123,800,lift.main.ImprovedBrain2,17,9
131703,45,605,lift.main.ImprovedBrain2,22,7
4507044,135,1190,lift.main.ImprovedBrain2,16,2
763571,155,465,lift.main.ImprovedBrain2,8,2
53328,21,640,lift.main.ImprovedBrain2,41,10
199826,73,830,lift.main.ImprovedBrain2,21,12
479,37,15,lift.main.ImprovedBrain2,2,6
359003,41,915,lift.main.ImprovedBrain2,33,5
102506,13,1280,lift.main.ImprovedBrain2,123,14
1443892,107,1060,lift.main.ImprovedBrain2,17,4
43469,21,355,lift.main.ImprovedBrain2,24,4
29067,133,205,lift.main.ImprovedBrain2,6,13
137533,39,855,lift.main.ImprovedBrain2,32,11
9890,151,65,lift.main.ImprovedBrain2,3,6
345552,107,875,lift.main.ImprovedBrain2,16,11
152219,39,1030,lift.main.ImprovedBrain2,35,14
851262,39,935,lift.main.ImprovedBrain2,40,2
475131,121,810,lift.main.ImprovedBrain2,16,8
59211,23,690,lift.main.ImprovedBrain2,40,11
599315,101,860,lift.main.ImprovedBrain2,16,6
122537,35,955,lift.main.ImprovedBrain2,36,14
31414,35,375,lift.main.ImprovedBrain2,17,9
159761,161,425,lift.main.ImprovedBrain2,7,9
1768632,47,1215,lift.main.ImprovedBrain2,42,2
445563,51,1225,lift.main.ImprovedBrain2,34,9
306700,119,765,lift.main.ImprovedBrain2,14,11
516663,165,855,lift.main.ImprovedBrain2,12,11
37341,115,150,lift.main.ImprovedBrain2,5,4
250551,73,865,lift.main.ImprovedBrain2,20,11
170300,25,1205,lift.main.ImprovedBrain2,63,12
189690,91,545,lift.main.ImprovedBrain2,14,7
641658,109,1265,lift.main.ImprovedBrain2,20,13
126854,7,1295,lift.main.ImprovedBrain2,211,7
64485,79,380,lift.main.ImprovedBrain2,11,9
177997,155,355,lift.main.ImprovedBrain2,7,5
21971,5,630,lift.main.ImprovedBrain2,133,6
2815503,135,975,lift.main.ImprovedBrain2,14,2
781430,105,1260,lift.main.ImprovedBrain2,20,10
72226,43,640,lift.main.ImprovedBrain2,24,13
12484,13,330,lift.main.ImprovedBrain2,36,8
57075,7,745,lift.main.ImprovedBrain2,127,5
2064921,161,1255,lift.main.ImprovedBrain2,16,6
475408,97,1125,lift.main.ImprovedBrain2,19,13
724354,43,655,lift.main.ImprovedBrain2,25,1
415813,81,995,lift.main.ImprovedBrain2,21,10
88640,153,355,lift.main.ImprovedBrain2,8,11
559698,117,990,lift.main.ImprovedBrain2,15,10
113922,113,345,lift.main.ImprovedBrain2,8,6
381765,91,1090,lift.main.ImprovedBrain2,21,14
1206865,143,845,lift.main.ImprovedBrain2,13,4
111152,21,1000,lift.main.ImprovedBrain2,57,11
2771784,99,835,lift.main.ImprovedBrain2,15,1
207968,69,845,lift.main.ImprovedBrain2,21,12
214258,27,760,lift.main.ImprovedBrain2,41,4
30016,87,220,lift.main.ImprovedBrain2,8,9
432646,113,965,lift.main.ImprovedBrain2,17,12
123240,15,900,lift.main.ImprovedBrain2,69,6
250727,11,1120,lift.main.ImprovedBrain2,117,4
25392,109,125,lift.main.ImprovedBrain2,4,4
60115,75,460,lift.main.ImprovedBrain2,14,13
142423,71,675,lift.main.ImprovedBrain2,18,12
26722,39,410,lift.main.ImprovedBrain2,18,14
1320276,29,1070,lift.main.ImprovedBrain2,48,1
355650,53,1125,lift.main.ImprovedBrain2,33,10
1813626,145,880,lift.main.ImprovedBrain2,12,3
911146,65,905,lift.main.ImprovedBrain2,25,3
912470,135,1165,lift.main.ImprovedBrain2,17,9
3346362,97,915,lift.main.ImprovedBrain2,18,1
10934,9,235,lift.main.ImprovedBrain2,35,3
3138,17,140,lift.main.ImprovedBrain2,12,10
595512,137,1125,lift.main.ImprovedBrain2,16,14
288767,145,550,lift.main.ImprovedBrain2,12,7
84839,73,260,lift.main.ImprovedBrain2,8,3
735307,89,1160,lift.main.ImprovedBrain2,24,8
71545,19,845,lift.main.ImprovedBrain2,69,12
31059,153,125,lift.main.ImprovedBrain2,4,4
77434,15,735,lift.main.ImprovedBrain2,63,7
51819,163,230,lift.main.ImprovedBrain2,6,9
970867,87,1170,lift.main.ImprovedBrain2,23,6
32102,39,175,lift.main.ImprovedBrain2,11,2
388173,43,1090,lift.main.ImprovedBrain2,35,7
53754,85,410,lift.main.ImprovedBrain2,10,13
8105,55,120,lift.main.ImprovedBrain2,6,6
2908604,113,1285,lift.main.ImprovedBrain2,20,3
165190,153,400,lift.main.ImprovedBrain2,7,7
634825,27,760,lift.main.ImprovedBrain2,41,1
39182,133,245,lift.main.ImprovedBrain2,6,13
552160,113,785,lift.main.ImprovedBrain2,14,6
172165,51,355,lift.main.ImprovedBrain2,13,2
211039,35,575,lift.main.ImprovedBrain2,25,3
62328,19,610,lift.main.ImprovedBrain2,43,7
911492,119,1040,lift.main.ImprovedBrain2,16,7
309383,127,680,lift.main.ImprovedBrain2,14,9
44610,69,375,lift.main.ImprovedBrain2,11,11
17246,21,345,lift.main.ImprovedBrain2,27,9
329284,19,1060,lift.main.ImprovedBrain2,67,4
298727,65,900,lift.main.ImprovedBrain2,24,9
783080,133,700,lift.main.ImprovedBrain2,12,4
1628625,95,1050,lift.main.ImprovedBrain2,18,3
158819,19,1060,lift.main.ImprovedBrain2,74,8
652144,139,545,lift.main.ImprovedBrain2,9,3
4018,71,50,lift.main.ImprovedBrain2,3,4
99708,85,220,lift.main.ImprovedBrain2,7,2
97060,43,535,lift.main.ImprovedBrain2,19,7
1330,103,15,lift.main.ImprovedBrain2,2,3
638811,145,1100,lift.main.ImprovedBrain2,16,13
233270,155,505,lift.main.ImprovedBrain2,8,8
167366,53,765,lift.main.ImprovedBrain2,24,10
125659,157,315,lift.main.ImprovedBrain2,7,6
1439905,161,870,lift.main.ImprovedBrain2,12,4
247106,77,660,lift.main.ImprovedBrain2,16,7
2210576,87,810,lift.main.ImprovedBrain2,15,1
173445,87,730,lift.main.ImprovedBrain2,15,14
8513,15,315,lift.main.ImprovedBrain2,33,12
893483,115,1255,lift.main.ImprovedBrain2,21,10
37707,63,255,lift.main.ImprovedBrain2,9,6
6705048,103,1260,lift.main.ImprovedBrain2,22,1
65078,27,460,lift.main.ImprovedBrain2,29,5
273192,49,1135,lift.main.ImprovedBrain2,35,12
613309,101,1285,lift.main.ImprovedBrain2,22,13
160295,89,270,lift.main.ImprovedBrain2,7,2
31551,67,335,lift.main.ImprovedBrain2,11,14
337,7,45,lift.main.ImprovedBrain2,11,11
278149,85,850,lift.main.ImprovedBrain2,16,11
98165,25,775,lift.main.ImprovedBrain2,41,9
27625,27,295,lift.main.ImprovedBrain2,17,5
124301,141,430,lift.main.ImprovedBrain2,8,11
94706,13,1210,lift.main.ImprovedBrain2,108,13
45652,139,175,lift.main.ImprovedBrain2,5,5
188061,25,1210,lift.main.ImprovedBrain2,67,11
646047,145,1020,lift.main.ImprovedBrain2,16,12
400675,125,900,lift.main.ImprovedBrain2,16,12
2102957,159,770,lift.main.ImprovedBrain2,12,2
484443,79,805,lift.main.ImprovedBrain2,18,5
2369,71,35,lift.main.ImprovedBrain2,4,8
8435,155,45,lift.main.ImprovedBrain2,3,2
366256,33,1265,lift.main.ImprovedBrain2,58,8
156617,131,430,lift.main.ImprovedBrain2,10,8
27407,125,210,lift.main.ImprovedBrain2,6,14
3140936,135,1230,lift.main.ImprovedBrain2,16,3
53994,83,375,lift.main.ImprovedBrain2,12,12
175361,25,1270,lift.main.ImprovedBrain2,64,13
576943,117,1125,lift.main.ImprovedBrain2,18,12
137884,13,480,lift.main.ImprovedBrain2,46,1
96221,39,635,lift.main.ImprovedBrain2,23,9
44812,125,90,lift.main.ImprovedBrain2,3,1
85689,69,490,lift.main.ImprovedBrain2,12,10
470365,85,1115,lift.main.ImprovedBrain2,26,11
338879,33,960,lift.main.ImprovedBrain2,39,5
170796,149,425,lift.main.ImprovedBrain2,8,8
10093,51,145,lift.main.ImprovedBrain2,6,7
4814522,165,1125,lift.main.ImprovedBrain2,15,2
136628,133,460,lift.main.ImprovedBrain2,10,10
34210,37,190,lift.main.ImprovedBrain2,12,2
178613,77,530,lift.main.ImprovedBrain2,14,6
26484,133,155,lift.main.ImprovedBrain2,4,6
161851,89,575,lift.main.ImprovedBrain2,12,9
5911,31,170,lift.main.ImprovedBrain2,14,12
12050,5,360,lift.main.ImprovedBrain2,75,4
3373387,113,855,lift.main.ImprovedBrain2,15,1
29993,17,250,lift.main.ImprovedBrain2,23,2
91626,7,735,lift.main.ImprovedBrain2,113,3
2770929,107,1040,lift.main.ImprovedBrain2,20,2
673582,107,1140,lift.main.ImprovedBrain2,19,10
2818755,141,1135,lift.main.ImprovedBrain2,16,3
241312,67,590,lift.main.ImprovedBrain2,15,5
27235,103,235,lift.main.ImprovedBrain2,6,13
92623,81,565,lift.main.ImprovedBrain2,14,14
325940,127,575,lift.main.ImprovedBrain2,12,6
18742,47,250,lift.main.ImprovedBrain2,10,11
371571,31,680,lift.main.ImprovedBrain2,32,2
56754,163,120,lift.main.ImprovedBrain2,5,2
95448,85,405,lift.main.ImprovedBrain2,12,7
350209,113,715,lift.main.ImprovedBrain2,14,8
146214,23,1245,lift.main.ImprovedBrain2,68,14
1006126,101,790,lift.main.ImprovedBrain2,18,3
455677,79,685,lift.main.ImprovedBrain2,16,4
66277,105,320,lift.main.ImprovedBrain2,9,8
1475,141,15,lift.main.ImprovedBrain2,1,11
105537,63,660,lift.main.ImprovedBrain2,20,13
148826,59,630,lift.main.ImprovedBrain2,19,8
497505,163,495,lift.main.ImprovedBrain2,10,4
380548,111,295,lift.main.ImprovedBrain2,8,1
294483,95,750,lift.main.ImprovedBrain2,16,9
856845,87,1185,lift.main.ImprovedBrain2,22,7
223670,61,850,lift.main.ImprovedBrain2,22,10
378114,83,600,lift.main.ImprovedBrain2,16,4
11556,125,95,lift.main.ImprovedBrain2,3,11
27491,51,145,lift.main.ImprovedBrain2,6,2
6241,45,125,lift.main.ImprovedBrain2,7,9
1376554,73,900,lift.main.ImprovedBrain2,18,2
987416,31,870,lift.main.ImprovedBrain2,40,1
749202,97,575,lift.main.ImprovedBrain2,13,2
184424,35,440,lift.main.ImprovedBrain2,21,2
729439,111,755,lift.main.ImprovedBrain2,14,4
31692,11,450,lift.main.ImprovedBrain2,49,5
365829,43,975,lift.main.ImprovedBrain2,34,6
1808056,153,1200,lift.main.ImprovedBrain2,15,6
47099,7,745,lift.main.ImprovedBrain2,122,6
615228,61,895,lift.main.ImprovedBrain2,23,4
192505,149,490,lift.main.ImprovedBrain2,9,9
39237,63,390,lift.main.ImprovedBrain2,13,13
209510,71,535,lift.main.ImprovedBrain2,15,5
527994,35,1280,lift.main.ImprovedBrain2,49,6
27019,47,220,lift.main.ImprovedBrain2,8,5
7123,133,55,lift.main.ImprovedBrain2,3,14
669112,135,1120,lift.main.ImprovedBrain2,17,12
173290,167,150,lift.main.ImprovedBrain2,4,1
6048,107,55,lift.main.ImprovedBrain2,3,13
17284,47,285,lift.main.ImprovedBrain2,11,13
10472,105,100,lift.main.ImprovedBrain2,4,8
17009,109,160,lift.main.ImprovedBrain2,5,9
25375,129,185,lift.main.ImprovedBrain2,8,14
141014,159,480,lift.main.ImprovedBrain2,8,13
287165,19,890,lift.main.ImprovedBrain2,55,3
1528125,129,1295,lift.main.ImprovedBrain2,20,7
331796,117,790,lift.main.ImprovedBrain2,13,10
1403836,59,775,lift.main.ImprovedBrain2,23,1
305057,91,530,lift.main.ImprovedBrain2,11,4
842020,25,1140,lift.main.ImprovedBrain2,57,2
17777,63,210,lift.main.ImprovedBrain2,8,9
175219,53,300,lift.main.ImprovedBrain2,11,1
11121,5,595,lift.main.ImprovedBrain2,135,12
14536,61,200,lift.main.ImprovedBrain2,7,10
22865,95,195,lift.main.ImprovedBrain2,7,11
135041,79,545,lift.main.ImprovedBrain2,14,9
541255,133,775,lift.main.ImprovedBrain2,13,7
3272292,147,1190,lift.main.ImprovedBrain2,15,3
48575,89,350,lift.main.ImprovedBrain2,9,13
15415,9,585,lift.main.ImprovedBrain2,82,14
1176848,25,1065,lift.main.ImprovedBrain2,55,1
1056036,51,895,lift.main.ImprovedBrain2,26,2
256954,155,590,lift.main.ImprovedBrain2,11,10
1886725,125,620,lift.main.ImprovedBrain2,12,1
112487,93,435,lift.main.ImprovedBrain2,9,8
572252,71,1225,lift.main.ImprovedBrain2,25,9
41301,71,355,lift.main.ImprovedBrain2,12,11
53148,57,490,lift.main.ImprovedBrain2,17,14
404795,61,885,lift.main.ImprovedBrain2,28,6
829630,63,1230,lift.main.ImprovedBrain2,31,6
1495964,163,1100,lift.main.ImprovedBrain2,13,6
1857,159,10,lift.main.ImprovedBrain2,1,9
5888,19,210,lift.main.ImprovedBrain2,18,10
6793,75,90,lift.main.ImprovedBrain2,5,14
452680,27,820,lift.main.ImprovedBrain2,39,2
53015,5,1230,lift.main.ImprovedBrain2,256,11
1173149,95,890,lift.main.ImprovedBrain2,18,3
193884,105,690,lift.main.ImprovedBrain2,14,12
593409,125,1190,lift.main.ImprovedBrain2,18,14
3101382,63,1100,lift.main.ImprovedBrain2,27,1
547948,103,1180,lift.main.ImprovedBrain2,19,13
282729,93,425,lift.main.ImprovedBrain2,10,3
234925,61,555,lift.main.ImprovedBrain2,16,4
53818,39,565,lift.main.ImprovedBrain2,21,13
1313702,115,955,lift.main.ImprovedBrain2,15,4
3686,37,90,lift.main.ImprovedBrain2,6,7
41485,83,235,lift.main.ImprovedBrain2,7,6
438733,137,1000,lift.main.ImprovedBrain2,16,14
230081,13,645,lift.main.ImprovedBrain2,57,1
215668,87,450,lift.main.ImprovedBrain2,15,4
26066,105,205,lift.main.ImprovedBrain2,6,10
78552,51,585,lift.main.ImprovedBrain2,17,12
461562,133,700,lift.main.ImprovedBrain2,11,7
35149,161,175,lift.main.ImprovedBrain2,4,7
18490,43,305,lift.main.ImprovedBrain2,12,13
1053,19,45,lift.main.ImprovedBrain2,6,9
80145,31,785,lift.main.ImprovedBrain2,35,14
11411,59,170,lift.main.ImprovedBrain2,7,13
10363,17,310,lift.main.ImprovedBrain2,30,10
246788,73,815,lift.main.ImprovedBrain2,21,10
6928,87,85,lift.main.ImprovedBrain2,4,14
1201259,43,1060,lift.main.ImprovedBrain2,35,2
402379,127,905,lift.main.ImprovedBrain2,16,12
398558,109,660,lift.main.ImprovedBrain2,14,6
4016,145,35,lift.main.ImprovedBrain2,2,7
2966,9,140,lift.main.ImprovedBrain2,21,4
63300,55,205,lift.main.ImprovedBrain2,9,2
541821,127,855,lift.main.ImprovedBrain2,16,8
116745,33,940,lift.main.ImprovedBrain2,39,13
259033,161,695,lift.main.ImprovedBrain2,13,14
322317,45,530,lift.main.ImprovedBrain2,23,2
16163,117,135,lift.main.ImprovedBrain2,4,11
21647,31,195,lift.main.ImprovedBrain2,13,3
38875,71,150,lift.main.ImprovedBrain2,6,2
30636,123,185,lift.main.ImprovedBrain2,5,8
3833,27,70,lift.main.ImprovedBrain2,5,2
189224,79,740,lift.main.ImprovedBrain2,16,11
620442,107,380,lift.main.ImprovedBrain2,11,1
4286,129,35,lift.main.ImprovedBrain2,3,13
79948,127,370,lift.main.ImprovedBrain2,8,12
297588,147,735,lift.main.ImprovedBrain2,11,13
1436508,155,1000,lift.main.ImprovedBrain2,14,5
39842,165,165,lift.main.ImprovedBrain2,6,7
45812,5,1270,lift.main.ImprovedBrain2,264,14
768422,109,430,lift.main.ImprovedBrain2,9,1
53912,17,780,lift.main.ImprovedBrain2,60,12
70081,11,1055,lift.main.ImprovedBrain2,111,12
1823474,37,1105,lift.main.ImprovedBrain2,44,1
93129,27,600,lift.main.ImprovedBrain2,30,6
24789,131,105,lift.main.ImprovedBrain2,4,3
28615,143,190,lift.main.ImprovedBrain2,6,11
178277,49,605,lift.main.ImprovedBrain2,22,5
27352,97,160,lift.main.ImprovedBrain2,4,5
1334904,161,705,lift.main.ImprovedBrain2,13,3
1184700,97,1110,lift.main.ImprovedBrain2,21,5
98077,51,475,lift.main.ImprovedBrain2,16,6
3925269,105,970,lift.main.ImprovedBrain2,16,1
581534,87,1255,lift.main.ImprovedBrain2,22,11
326167,57,940,lift.main.ImprovedBrain2,26,8
57986,59,485,lift.main.ImprovedBrain2,16,13
631332,101,1295,lift.main.ImprovedBrain2,21,13
39672,23,540,lift.main.ImprovedBrain2,37,10
395323,105,845,lift.main.ImprovedBrain2,16,9
664547,151,425,lift.main.ImprovedBrain2,8,2
346364,115,885,lift.main.ImprovedBrain2,16,13
164378,11,600,lift.main.ImprovedBrain2,65,1
12851,57,180,lift.main.ImprovedBrain2,8,13
30748,91,120,lift.main.ImprovedBrain2,4,2
76675,167,245,lift.main.ImprovedBrain2,7,6
66984,147,180,lift.main.ImprovedBrain2,6,4
37082,153,170,lift.main.ImprovedBrain2,6,7
1152948,39,1285,lift.main.ImprovedBrain2,44,3
